TQ,DPQ,C,OU,DI,DFT,RD,DFO,DPQ2,C2,TQ2,OU2,DI2,DFT2,RD2,DFO2,DPQ3,C3,TQ3,OU3,DI3,DFT3,RD3,DFO3
0,0,0,1,8,0,8,2,0,0,0,1,8,0,8,2,0,0,0,1,8,0,8,2
1,4,1,0,12,3,9,0,4,1,1,0,9,2,7,0,4,1,1,0,7,2,5,0
0,1,4,2,33,3,30,12,1,4,0,2,30,3,27,10,1,4,0,2,27,2,25,9
0,1,4,1,36,3,33,9,1,4,0,1,33,3,30,9,1,4,0,1,30,3,27,8
1,4,3,1,11,3,8,2,4,3,1,1,8,2,6,1,4,3,1,1,6,1,5,1
2,1,2,4,19,7,12,11,1,2,2,4,12,4,8,7,1,2,2,4,8,3,5,4
3,4,2,0,0,0,0,0,4,2,3,0,0,0,0,0,4,2,3,0,0,0,0,0
2,0,1,3,15,5,10,6,0,1,2,3,10,4,6,4,0,1,2,3,6,2,4,2
3,1,2,4,22,15,7,6,1,2,3,4,7,4,3,2,1,2,3,4,3,2,1,0
0,1,4,4,33,3,30,28,1,4,0,4,30,2,28,26,1,4,0,4,28,2,26,24
1,0,0,2,13,3,10,3,0,0,1,2,10,2,8,3,0,0,1,2,8,2,6,2
4,2,1,0,21,19,2,0,2,1,4,0,2,1,1,0,2,1,4,0,1,0,1,0
3,0,3,4,34,23,11,10,0,3,3,4,11,7,4,3,0,3,3,4,4,2,2,1
0,2,4,4,35,3,32,30,2,4,0,4,32,3,29,27,2,4,0,4,29,2,27,25
0,1,0,0,12,1,11,1,1,0,0,0,11,1,10,0,1,0,0,0,10,1,9,0
1,1,0,3,13,3,10,6,1,0,1,3,10,2,8,5,1,0,1,3,8,2,6,4
2,3,4,3,19,7,12,8,3,4,2,3,12,4,8,5,3,4,2,3,8,3,5,3
4,1,2,2,25,23,2,0,1,2,4,2,2,1,1,0,1,2,4,2,1,0,1,0
2,1,4,3,33,13,20,14,1,4,2,3,20,7,13,9,1,4,2,3,13,5,8,5
3,1,3,0,25,17,8,0,1,3,3,0,8,5,3,0,1,3,3,0,3,2,1,0
4,2,2,1,19,18,1,0,2,2,4,1,1,0,1,0,2,2,4,1,1,0,1,0
0,0,3,0,36,3,33,3,0,3,0,0,33,3,30,2,0,3,0,0,30,2,28,2
0,4,0,2,2,0,2,0,4,0,0,2,2,0,2,0,4,0,0,2,2,0,2,0
0,2,0,3,23,2,21,14,2,0,0,3,21,2,19,13,2,0,0,3,19,1,18,12
4,2,4,1,35,33,2,0,2,4,4,1,2,1,1,0,2,4,4,1,1,0,1,0
3,3,0,1,8,5,3,0,3,0,3,1,3,2,1,0,3,0,3,1,1,0,1,0
4,3,0,2,1,0,1,0,3,0,4,2,1,0,1,0,3,0,4,2,1,0,1,0
1,0,0,1,6,1,5,1,0,0,1,1,5,1,4,1,0,0,1,1,4,1,3,0
4,3,2,2,21,19,2,0,3,2,4,2,2,1,1,0,3,2,4,2,1,0,1,0
2,2,4,1,29,11,18,5,2,4,2,1,18,7,11,3,2,4,2,1,11,4,7,2
2,4,1,3,0,0,0,0,4,1,2,3,0,0,0,0,4,1,2,3,0,0,0,0
2,0,3,2,33,13,20,7,0,3,2,2,20,8,12,4,0,3,2,2,12,4,8,3
3,2,4,2,30,20,10,3,2,4,3,2,10,6,4,1,2,4,3,2,4,2,2,0
4,3,2,1,26,24,2,0,3,2,4,1,2,1,1,0,3,2,4,1,1,0,1,0
0,1,2,3,9,0,9,6,1,2,0,3,9,0,9,6,1,2,0,3,9,0,9,6
2,4,0,0,3,1,2,0,4,0,2,0,2,0,2,0,4,0,2,0,2,0,2,0
4,4,3,1,7,6,1,0,4,3,4,1,1,0,1,0,4,3,4,1,1,0,1,0
1,2,4,1,8,2,6,1,2,4,1,1,6,1,5,1,2,4,1,1,5,1,4,1
4,0,0,3,4,3,1,0,0,0,4,3,1,0,1,0,0,0,4,3,1,0,1,0
2,2,0,0,7,2,5,0,2,0,2,0,5,1,4,0,2,0,2,0,4,1,3,0
0,3,3,1,15,1,14,4,3,3,0,1,14,1,13,3,3,3,0,1,13,1,12,3
4,0,2,4,23,21,2,1,0,2,4,4,2,1,1,0,0,2,4,4,1,0,1,0
1,0,3,4,38,11,27,25,0,3,1,4,27,8,19,18,0,3,1,4,19,5,14,13
2,1,1,2,7,2,5,2,1,1,2,2,5,1,4,1,1,1,2,2,4,1,3,1
2,2,3,4,30,12,18,17,2,3,2,4,18,7,11,10,2,3,2,4,11,4,7,6
3,4,3,4,26,18,8,7,4,3,3,4,8,5,3,2,4,3,3,4,3,2,1,0
4,3,0,3,2,1,1,0,3,0,4,3,1,0,1,0,3,0,4,3,1,0,1,0
0,0,1,1,39,3,36,10,0,1,0,1,36,3,33,9,0,1,0,1,33,3,30,9
2,0,2,1,38,15,23,6,0,2,2,1,23,9,14,4,0,2,2,1,14,5,9,2
1,3,1,3,12,3,9,6,3,1,1,3,9,2,7,4,3,1,1,3,7,2,5,3
1,2,3,3,22,6,16,11,2,3,1,3,16,4,12,8,2,3,1,3,12,3,9,6
1,0,4,3,38,11,27,18,0,4,1,3,27,8,19,13,0,4,1,3,19,5,14,9
1,1,1,3,11,3,8,5,1,1,1,3,8,2,6,4,1,1,1,3,6,1,5,3
0,3,2,0,23,2,21,2,3,2,0,0,21,2,19,1,3,2,0,0,19,1,18,1
2,2,1,0,22,8,14,1,2,1,2,0,14,5,9,0,2,1,2,0,9,3,6,0
3,1,3,0,27,18,9,0,1,3,3,0,9,6,3,0,1,3,3,0,3,2,1,0
0,3,3,3,21,2,19,13,3,3,0,3,19,1,18,12,3,3,0,3,18,1,17,11
3,0,2,2,28,19,9,3,0,2,3,2,9,6,3,1,0,2,3,2,3,2,1,0
2,2,1,2,5,2,3,1,2,1,2,2,3,1,2,0,2,1,2,2,2,0,2,0
3,2,1,1,11,7,4,1,2,1,3,1,4,2,2,0,2,1,3,1,2,1,1,0
1,4,2,4,10,3,7,6,4,2,1,4,7,2,5,4,4,2,1,4,5,1,4,3
4,0,3,3,35,33,2,1,0,3,4,3,2,1,1,0,0,3,4,3,1,0,1,0
0,1,1,3,22,2,20,13,1,1,0,3,20,1,19,13,1,1,0,3,19,1,18,12
3,2,4,2,18,12,6,2,2,4,3,2,6,4,2,0,2,4,3,2,2,1,1,0
2,1,2,0,39,15,24,2,1,2,2,0,24,9,15,1,1,2,2,0,15,6,9,0
3,2,2,3,13,9,4,2,2,2,3,3,4,2,2,1,2,2,3,3,2,1,1,0
0,2,4,3,35,3,32,22,2,4,0,3,32,3,29,20,2,4,0,3,29,2,27,18
4,2,4,3,34,32,2,1,2,4,4,3,2,1,1,0,2,4,4,3,1,0,1,0
3,1,0,3,19,13,6,4,1,0,3,3,6,4,2,1,1,0,3,3,2,1,1,0
0,0,0,3,10,1,9,6,0,0,0,3,9,0,9,6,0,0,0,3,9,0,9,6
3,4,1,0,4,2,2,0,4,1,3,0,2,1,1,0,4,1,3,0,1,0,1,0
0,2,2,1,27,2,25,7,2,2,0,1,25,2,23,6,2,2,0,1,23,2,21,6
2,1,2,1,24,9,15,4,1,2,2,1,15,6,9,2,1,2,2,1,9,3,6,1
1,2,2,1,24,7,17,5,2,2,1,1,17,5,12,3,2,2,1,1,12,3,9,2
0,2,2,4,17,1,16,15,2,2,0,4,16,1,15,14,2,2,0,4,15,1,14,13
0,4,0,4,4,0,4,3,4,0,0,4,4,0,4,3,4,0,0,4,4,0,4,3
4,0,3,0,39,37,2,0,0,3,4,0,2,1,1,0,0,3,4,0,1,0,1,0
1,3,1,4,12,3,9,8,3,1,1,4,9,2,7,6,3,1,1,4,7,2,5,4
3,3,4,0,22,15,7,0,3,4,3,0,7,4,3,0,3,4,3,0,3,2,1,0
1,1,0,3,5,1,4,2,1,0,1,3,4,1,3,2,1,0,1,3,3,0,3,2
4,2,3,4,33,31,2,1,2,3,4,4,2,1,1,0,2,3,4,4,1,0,1,0
0,4,4,0,11,1,10,1,4,4,0,0,10,0,10,1,4,4,0,0,10,1,9,0
0,1,1,3,10,1,9,6,1,1,0,3,9,0,9,6,1,1,0,3,9,0,9,6
1,1,0,0,21,6,15,1,1,0,1,0,15,4,11,1,1,0,1,0,11,3,8,0
2,3,2,3,11,4,7,4,3,2,2,3,7,2,5,3,3,2,2,3,5,1,4,2
4,2,0,1,28,26,2,0,2,0,4,1,2,1,1,0,2,0,4,1,1,0,1,0
4,2,2,2,37,35,2,0,2,2,4,2,2,1,1,0,2,2,4,2,1,0,1,0
2,4,2,3,6,2,4,2,4,2,2,3,4,1,3,2,4,2,2,3,3,1,2,1
3,2,4,3,20,13,7,4,2,4,3,3,7,4,3,2,2,4,3,3,3,2,1,0
3,4,3,0,25,17,8,0,4,3,3,0,8,5,3,0,4,3,3,0,3,2,1,0
2,0,2,1,22,8,14,4,0,2,2,1,14,5,9,2,0,2,2,1,9,3,6,1
2,3,0,1,10,4,6,1,3,0,2,1,6,2,4,1,3,0,2,1,4,1,3,0
2,4,3,3,1,0,1,0,4,3,2,3,1,0,1,0,4,3,2,3,1,0,1,0
3,0,2,0,21,14,7,0,0,2,3,0,7,4,3,0,0,2,3,0,3,2,1,0
0,0,1,0,24,2,22,2,0,1,0,0,22,2,20,2,0,1,0,0,20,2,18,1
1,3,2,4,2,0,2,1,3,2,1,4,2,0,2,1,3,2,1,4,2,0,2,1
3,2,0,4,5,3,2,1,2,0,3,4,2,1,1,0,2,0,3,4,1,0,1,0
3,4,4,4,7,4,3,2,4,4,3,4,3,2,1,0,4,4,3,4,1,0,1,0
2,4,4,3,11,4,7,4,4,4,2,3,7,2,5,3,4,4,2,3,5,2,3,2
3,1,2,1,22,15,7,2,1,2,3,1,7,4,3,0,1,2,3,1,3,2,1,0
3,4,4,4,15,10,5,4,4,4,3,4,5,3,2,1,4,4,3,4,2,1,1,0
1,4,4,0,16,4,12,1,4,4,1,0,12,3,9,0,4,4,1,0,9,2,7,0
4,1,4,1,39,37,2,0,1,4,4,1,2,1,1,0,1,4,4,1,1,0,1,0
1,2,1,1,10,2,8,2,2,1,1,1,8,2,6,1,2,1,1,1,6,1,5,1
0,3,1,3,18,1,17,11,3,1,0,3,17,1,16,11,3,1,0,3,16,1,15,10
2,0,4,2,36,14,22,8,0,4,2,2,22,8,14,5,0,4,2,2,14,5,9,3
0,0,1,4,7,0,7,6,0,1,0,4,7,0,7,6,0,1,0,4,7,0,7,6
4,1,2,2,26,24,2,0,1,2,4,2,2,1,1,0,1,2,4,2,1,0,1,0
4,4,1,2,10,9,1,0,4,1,4,2,1,0,1,0,4,1,4,2,1,0,1,0
3,3,4,1,24,16,8,2,3,4,3,1,8,5,3,0,3,4,3,1,3,2,1,0
2,0,3,2,34,13,21,8,0,3,2,2,21,8,13,5,0,3,2,2,13,5,8,3
3,3,3,4,27,18,9,8,3,3,3,4,9,6,3,2,3,3,3,4,3,2,1,0
4,0,4,1,30,28,2,0,0,4,4,1,2,1,1,0,0,4,4,1,1,0,1,0
3,0,4,2,32,22,10,3,0,4,3,2,10,6,4,1,0,4,3,2,4,2,2,0
2,0,2,2,29,11,18,7,0,2,2,2,18,7,11,4,0,2,2,2,11,4,7,2
1,0,2,3,36,10,26,18,0,2,1,3,26,7,19,13,0,2,1,3,19,5,14,9
2,3,2,4,17,6,11,10,3,2,2,4,11,4,7,6,3,2,2,4,7,2,5,4
2,2,3,1,20,8,12,3,2,3,2,1,12,4,8,2,2,3,2,1,8,3,5,1
1,3,2,1,16,4,12,3,3,2,1,1,12,3,9,2,3,2,1,1,9,2,7,2
4,2,4,0,25,23,2,0,2,4,4,0,2,1,1,0,2,4,4,0,1,0,1,0
3,4,4,1,8,5,3,0,4,4,3,1,3,2,1,0,4,4,3,1,1,0,1,0
3,4,0,4,11,7,4,3,4,0,3,4,4,2,2,1,4,0,3,4,2,1,1,0
2,3,1,4,28,11,17,16,3,1,2,4,17,6,11,10,3,1,2,4,11,4,7,6
1,0,4,0,27,8,19,1,0,4,1,0,19,5,14,1,0,4,1,0,14,4,10,0
3,2,0,0,5,3,2,0,2,0,3,0,2,1,1,0,2,0,3,0,1,0,1,0
3,0,0,2,20,14,6,2,0,0,3,2,6,4,2,0,0,0,3,2,2,1,1,0
4,3,2,4,10,9,1,0,3,2,4,4,1,0,1,0,3,2,4,4,1,0,1,0
0,1,2,1,21,2,19,5,1,2,0,1,19,1,18,5,1,2,0,1,18,1,17,5
4,3,3,2,35,33,2,0,3,3,4,2,2,1,1,0,3,3,4,2,1,0,1,0
3,3,2,3,24,16,8,5,3,2,3,3,8,5,3,2,3,2,3,3,3,2,1,0
3,1,2,1,6,4,2,0,1,2,3,1,2,1,1,0,1,2,3,1,1,0,1,0
0,0,0,1,5,0,5,1,0,0,0,1,5,0,5,1,0,0,0,1,5,0,5,1
0,2,0,1,4,0,4,1,2,0,0,1,4,0,4,1,2,0,0,1,4,0,4,1
0,1,1,0,3,0,3,0,1,1,0,0,3,0,3,0,1,1,0,0,3,0,3,0
1,4,0,1,2,0,2,0,4,0,1,1,2,0,2,0,4,0,1,1,2,0,2,0
3,1,2,3,22,15,7,4,1,2,3,3,7,4,3,2,1,2,3,3,3,2,1,0
4,0,3,4,36,34,2,1,0,3,4,4,2,1,1,0,0,3,4,4,1,0,1,0
4,4,4,2,11,10,1,0,4,4,4,2,1,0,1,0,4,4,4,2,1,0,1,0
2,1,4,3,37,14,23,16,1,4,2,3,23,9,14,9,1,4,2,3,14,5,9,6
3,3,4,3,8,5,3,2,3,4,3,3,3,2,1,0,3,4,3,3,1,0,1,0
0,3,2,2,16,1,15,5,3,2,0,2,15,1,14,5,3,2,0,2,14,1,13,5
0,1,0,1,8,0,8,2,1,0,0,1,8,0,8,2,1,0,0,1,8,0,8,2
1,4,0,2,12,3,9,3,4,0,1,2,9,2,7,2,4,0,1,2,7,2,5,2
1,2,3,2,18,5,13,5,2,3,1,2,13,3,10,4,2,3,1,2,10,3,7,2
4,0,2,4,24,22,2,1,0,2,4,4,2,1,1,0,0,2,4,4,1,0,1,0
4,3,0,2,14,13,1,0,3,0,4,2,1,0,1,0,3,0,4,2,1,0,1,0
3,4,4,2,18,12,6,2,4,4,3,2,6,4,2,0,4,4,3,2,2,1,1,0
1,3,4,4,18,5,13,12,3,4,1,4,13,3,10,9,3,4,1,4,10,2,8,7
4,4,4,3,12,11,1,0,4,4,4,3,1,0,1,0,4,4,4,3,1,0,1,0
2,3,4,1,25,9,16,4,3,4,2,1,16,6,10,3,3,4,2,1,10,3,7,2
2,3,2,0,1,0,1,0,3,2,2,0,1,0,1,0,3,2,2,0,1,0,1,0
4,2,2,4,17,16,1,0,2,2,4,4,1,0,1,0,2,2,4,4,1,0,1,0
0,4,2,2,10,1,9,3,4,2,0,2,9,0,9,3,4,2,0,2,9,0,9,3
1,0,3,1,32,9,23,6,0,3,1,1,23,6,17,5,0,3,1,1,17,5,12,3
2,2,1,1,2,0,2,0,2,1,2,1,2,0,2,0,2,1,2,1,2,0,2,0
2,4,1,0,6,2,4,0,4,1,2,0,4,1,3,0,4,1,2,0,3,1,2,0
4,1,3,2,32,30,2,0,1,3,4,2,2,1,1,0,1,3,4,2,1,0,1,0
1,4,1,3,13,3,10,6,4,1,1,3,10,2,8,5,4,1,1,3,8,2,6,4
0,0,1,2,23,2,21,8,0,1,0,2,21,2,19,7,0,1,0,2,19,1,18,7
3,1,4,1,31,21,10,3,1,4,3,1,10,6,4,1,1,4,3,1,4,2,2,0
1,0,0,3,5,1,4,2,0,0,1,3,4,1,3,2,0,0,1,3,3,0,3,2
2,2,1,0,13,5,8,0,2,1,2,0,8,3,5,0,2,1,2,0,5,2,3,0
0,3,1,2,3,0,3,1,3,1,0,2,3,0,3,1,3,1,0,2,3,0,3,1
2,3,2,4,11,4,7,6,3,2,2,4,7,2,5,4,3,2,2,4,5,2,3,2
1,1,2,1,28,8,20,6,1,2,1,1,20,5,15,4,1,2,1,1,15,4,11,3
3,4,3,1,2,1,1,0,4,3,3,1,1,0,1,0,4,3,3,1,1,0,1,0
4,1,2,2,35,33,2,0,1,2,4,2,2,1,1,0,1,2,4,2,1,0,1,0
2,0,3,4,37,14,23,21,0,3,2,4,23,9,14,13,0,3,2,4,14,5,9,8
0,2,0,1,8,0,8,2,2,0,0,1,8,0,8,2,2,0,0,1,8,0,8,2
4,3,4,4,25,23,2,1,3,4,4,4,2,1,1,0,3,4,4,4,1,0,1,0
0,3,1,2,12,1,11,4,3,1,0,2,11,1,10,3,3,1,0,2,10,1,9,3
1,4,3,0,24,7,17,1,4,3,1,0,17,5,12,1,4,3,1,0,12,3,9,0
2,2,1,4,20,8,12,11,2,1,2,4,12,4,8,7,2,1,2,4,8,3,5,4
0,3,1,4,19,1,18,17,3,1,0,4,18,1,17,16,3,1,0,4,17,1,16,15
4,0,1,4,15,14,1,0,0,1,4,4,1,0,1,0,0,1,4,4,1,0,1,0
0,3,4,0,34,3,31,3,3,4,0,0,31,3,28,2,3,4,0,0,28,2,26,2
3,0,2,3,29,20,9,6,0,2,3,3,9,6,3,2,0,2,3,3,3,2,1,0
4,2,3,4,22,20,2,1,2,3,4,4,2,1,1,0,2,3,4,4,1,0,1,0
2,3,4,1,9,3,6,1,3,4,2,1,6,2,4,1,3,4,2,1,4,1,3,0
4,0,3,0,36,34,2,0,0,3,4,0,2,1,1,0,0,3,4,0,1,0,1,0
0,0,4,3,38,3,35,24,0,4,0,3,35,3,32,22,0,4,0,3,32,3,29,20
3,0,4,2,31,21,10,4,0,4,3,2,10,7,3,1,0,4,3,2,3,2,1,0
1,2,2,0,22,6,16,1,2,2,1,0,16,4,12,1,2,2,1,0,12,3,9,0
3,3,0,4,7,4,3,2,3,0,3,4,3,2,1,0,3,0,3,4,1,0,1,0
2,2,2,0,10,3,7,0,2,2,2,0,7,2,5,0,2,2,2,0,5,1,4,0
0,1,1,3,34,3,31,21,1,1,0,3,31,3,28,19,1,1,0,3,28,2,26,18
0,4,4,1,20,2,18,5,4,4,0,1,18,1,17,5,4,4,0,1,17,1,16,4
2,3,2,1,3,1,2,0,3,2,2,1,2,0,2,0,3,2,2,1,2,0,2,0
2,3,4,1,36,14,22,6,3,4,2,1,22,8,14,4,3,4,2,1,14,5,9,2
2,3,3,2,32,12,20,8,3,3,2,2,20,7,13,5,3,3,2,2,13,5,8,3
0,0,1,1,23,2,21,6,0,1,0,1,21,2,19,5,0,1,0,1,19,1,18,5
0,1,2,4,20,1,19,18,1,2,0,4,19,1,18,17,1,2,0,4,18,1,17,16
3,1,4,3,25,17,8,5,1,4,3,3,8,5,3,2,1,4,3,3,3,2,1,0
3,2,2,3,14,9,5,3,2,2,3,3,5,3,2,1,2,2,3,3,2,1,1,0
0,4,2,0,15,1,14,1,4,2,0,0,14,1,13,1,4,2,0,0,13,1,12,1
4,4,0,2,15,14,1,0,4,0,4,2,1,0,1,0,4,0,4,2,1,0,1,0
2,4,1,4,5,2,3,2,4,1,2,4,3,1,2,1,4,1,2,4,2,0,2,1
0,1,0,1,23,2,21,6,1,0,0,1,21,2,19,5,1,0,0,1,19,1,18,5
3,3,1,3,11,7,4,2,3,1,3,3,4,2,2,1,3,1,3,3,2,1,1,0
2,2,3,3,20,7,13,9,2,3,2,3,13,5,8,5,2,3,2,3,8,3,5,3
3,4,1,4,22,15,7,6,4,1,3,4,7,4,3,2,4,1,3,4,3,2,1,0
0,4,2,3,8,0,8,5,4,2,0,3,8,0,8,5,4,2,0,3,8,0,8,5
2,0,0,2,22,8,14,5,0,0,2,2,14,5,9,3,0,0,2,2,9,3,6,2
3,1,0,1,6,4,2,0,1,0,3,1,2,1,1,0,1,0,3,1,1,0,1,0
4,3,0,2,22,20,2,0,3,0,4,2,2,1,1,0,3,0,4,2,1,0,1,0
0,4,0,3,4,0,4,2,4,0,0,3,4,0,4,2,4,0,0,3,4,0,4,2
1,1,2,3,16,4,12,8,1,2,1,3,12,3,9,6,1,2,1,3,9,2,7,4
2,4,0,2,23,9,14,5,4,0,2,2,14,5,9,3,4,0,2,2,9,3,6,2
2,3,3,4,25,9,16,15,3,3,2,4,16,6,10,9,3,3,2,4,10,4,6,5
4,4,4,0,1,0,1,0,4,4,4,0,1,0,1,0,4,4,4,0,1,0,1,0
3,0,1,4,37,25,12,11,0,1,3,4,12,8,4,3,0,1,3,4,4,2,2,1
0,1,2,2,23,2,21,8,1,2,0,2,21,2,19,7,1,2,0,2,19,1,18,7
1,0,1,1,26,7,19,5,0,1,1,1,19,5,14,4,0,1,1,1,14,4,10,2
4,1,2,2,30,28,2,0,1,2,4,2,2,1,1,0,1,2,4,2,1,0,1,0
2,3,1,4,30,11,19,18,3,1,2,4,19,7,12,11,3,1,2,4,12,4,8,7
4,1,1,0,2,1,1,0,1,1,4,0,1,0,1,0,1,1,4,0,1,0,1,0
4,1,4,3,30,28,2,1,1,4,4,3,2,1,1,0,1,4,4,3,1,0,1,0
3,4,1,2,5,3,2,0,4,1,3,2,2,1,1,0,4,1,3,2,1,0,1,0
0,2,2,1,13,1,12,3,2,2,0,1,12,1,11,3,2,2,0,1,11,1,10,2
0,0,1,2,34,3,31,12,0,1,0,2,31,3,28,11,0,1,0,2,28,2,26,10
4,1,3,0,38,36,2,0,1,3,4,0,2,1,1,0,1,3,4,0,1,0,1,0
1,3,4,3,19,5,14,9,3,4,1,3,14,4,10,6,3,4,1,3,10,2,8,5
1,4,2,1,4,1,3,0,4,2,1,1,3,0,3,0,4,2,1,1,3,0,3,0
0,0,2,3,31,3,28,19,0,2,0,3,28,2,26,18,0,2,0,3,26,2,24,16
3,3,2,2,13,9,4,1,3,2,3,2,4,2,2,0,3,2,3,2,2,1,1,0
0,4,0,2,0,0,0,0,4,0,0,2,0,0,0,0,4,0,0,2,0,0,0,0
3,2,2,4,8,5,3,2,2,2,3,4,3,2,1,0,2,2,3,4,1,0,1,0
1,2,2,3,21,6,15,10,2,2,1,3,15,4,11,7,2,2,1,3,11,3,8,5
4,1,0,4,17,16,1,0,1,0,4,4,1,0,1,0,1,0,4,4,1,0,1,0
0,3,1,3,8,0,8,5,3,1,0,3,8,0,8,5,3,1,0,3,8,0,8,5
3,1,0,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,3,0,1,0,1,0
4,4,4,3,12,11,1,0,4,4,4,3,1,0,1,0,4,4,4,3,1,0,1,0
0,0,4,3,38,3,35,24,0,4,0,3,35,3,32,22,0,4,0,3,32,3,29,20
2,2,0,2,7,2,5,2,2,0,2,2,5,2,3,1,2,0,2,2,3,1,2,0
1,4,1,4,10,2,8,7,4,1,1,4,8,2,6,5,4,1,1,4,6,1,5,4
1,1,4,0,32,9,23,2,1,4,1,0,23,6,17,1,1,4,1,0,17,5,12,1
2,0,4,1,36,14,22,6,0,4,2,1,22,8,14,4,0,4,2,1,14,5,9,2
4,4,0,4,6,5,1,0,4,0,4,4,1,0,1,0,4,0,4,4,1,0,1,0
3,1,3,1,34,23,11,3,1,3,3,1,11,7,4,1,1,3,3,1,4,2,2,0
4,0,3,3,38,36,2,1,0,3,4,3,2,1,1,0,0,3,4,3,1,0,1,0
0,3,3,0,7,0,7,0,3,3,0,0,7,0,7,0,3,3,0,0,7,0,7,0
4,3,2,3,14,13,1,0,3,2,4,3,1,0,1,0,3,2,4,3,1,0,1,0
0,4,1,2,9,0,9,3,4,1,0,2,9,0,9,3,4,1,0,2,9,0,9,3
4,1,2,2,29,27,2,0,1,2,4,2,2,1,1,0,1,2,4,2,1,0,1,0
1,0,1,4,34,10,24,22,0,1,1,4,24,7,17,16,0,1,1,4,17,5,12,11
1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1,2,1,1,11,3,8,2,2,1,1,1,8,2,6,1,2,1,1,1,6,1,5,1
3,0,3,1,37,25,12,3,0,3,3,1,12,8,4,1,0,3,3,1,4,2,2,0
3,2,1,1,34,23,11,3,2,1,3,1,11,7,4,1,2,1,3,1,4,2,2,0
4,2,0,1,13,12,1,0,2,0,4,1,1,0,1,0,2,0,4,1,1,0,1,0
0,1,3,2,39,3,36,14,1,3,0,2,36,3,33,13,1,3,0,2,33,3,30,11
1,3,0,2,6,1,5,1,3,0,1,2,5,1,4,1,3,0,1,2,4,1,3,1
0,1,2,1,26,2,24,7,1,2,0,1,24,2,22,6,1,2,0,1,22,2,20,6
4,3,2,1,1,0,1,0,3,2,4,1,1,0,1,0,3,2,4,1,1,0,1,0
4,3,1,2,11,10,1,0,3,1,4,2,1,0,1,0,3,1,4,2,1,0,1,0
4,2,0,2,7,6,1,0,2,0,4,2,1,0,1,0,2,0,4,2,1,0,1,0
2,2,1,1,0,0,0,0,2,1,2,1,0,0,0,0,2,1,2,1,0,0,0,0
2,4,4,1,8,3,5,1,4,4,2,1,5,1,4,1,4,4,2,1,4,1,3,0
0,2,2,3,27,2,25,17,2,2,0,3,25,2,23,16,2,2,0,3,23,2,21,14
4,1,2,3,6,5,1,0,1,2,4,3,1,0,1,0,1,2,4,3,1,0,1,0
4,2,3,2,24,22,2,0,2,3,4,2,2,1,1,0,2,3,4,2,1,0,1,0
2,2,0,0,8,3,5,0,2,0,2,0,5,1,4,0,2,0,2,0,4,1,3,0
4,2,1,4,10,9,1,0,2,1,4,4,1,0,1,0,2,1,4,4,1,0,1,0
3,3,2,1,1,0,1,0,3,2,3,1,1,0,1,0,3,2,3,1,1,0,1,0
2,0,2,0,24,9,15,1,0,2,2,0,15,6,9,0,0,2,2,0,9,3,6,0
3,4,4,0,9,6,3,0,4,4,3,0,3,2,1,0,4,4,3,0,1,0,1,0
0,2,4,3,33,3,30,21,2,4,0,3,30,2,28,19,2,4,0,3,28,2,26,18
4,2,0,1,1,0,1,0,2,0,4,1,1,0,1,0,2,0,4,1,1,0,1,0
4,2,0,3,15,14,1,0,2,0,4,3,1,0,1,0,2,0,4,3,1,0,1,0
2,2,0,1,7,2,5,1,2,0,2,1,5,2,3,0,2,0,2,1,3,1,2,0
0,0,2,1,39,3,36,10,0,2,0,1,36,3,33,9,0,2,0,1,33,3,30,8
2,1,4,4,35,13,22,20,1,4,2,4,22,8,14,13,1,4,2,4,14,5,9,8
3,0,0,0,8,5,3,0,0,0,3,0,3,2,1,0,0,0,3,0,1,0,1,0
3,2,1,1,10,6,4,1,2,1,3,1,4,2,2,0,2,1,3,1,2,1,1,0
0,3,2,4,2,0,2,1,3,2,0,4,2,0,2,1,3,2,0,4,2,0,2,1
1,3,0,2,3,0,3,1,3,0,1,2,3,0,3,1,3,0,1,2,3,0,3,1
1,4,1,3,0,0,0,0,4,1,1,3,0,0,0,0,4,1,1,3,0,0,0,0
1,2,4,3,30,9,21,14,2,4,1,3,21,6,15,10,2,4,1,3,15,4,11,7
4,1,1,3,21,19,2,1,1,1,4,3,2,1,1,0,1,1,4,3,1,0,1,0
2,2,1,1,11,4,7,2,2,1,2,1,7,2,5,1,2,1,2,1,5,2,3,0
0,3,1,2,19,1,18,7,3,1,0,2,18,1,17,6,3,1,0,2,17,1,16,6
4,4,0,2,7,6,1,0,4,0,4,2,1,0,1,0,4,0,4,2,1,0,1,0
4,1,0,2,10,9,1,0,1,0,4,2,1,0,1,0,1,0,4,2,1,0,1,0
4,2,0,2,12,11,1,0,2,0,4,2,1,0,1,0,2,0,4,2,1,0,1,0
4,4,2,1,1,0,1,0,4,2,4,1,1,0,1,0,4,2,4,1,1,0,1,0
4,1,4,1,34,32,2,0,1,4,4,1,2,1,1,0,1,4,4,1,1,0,1,0
4,1,3,0,36,34,2,0,1,3,4,0,2,1,1,0,1,3,4,0,1,0,1,0
0,1,2,4,25,2,23,21,1,2,0,4,23,2,21,19,1,2,0,4,21,2,19,18
4,0,3,2,34,32,2,0,0,3,4,2,2,1,1,0,0,3,4,2,1,0,1,0
